[488, -325, -58, 124, 54, -93, -45, 76]
[74, 95, 76, -34, -72, -26, -17, -12]
[-134, -86, 70, 48, -2, 55, 32, -21]
[-5, -2, 7, 4, -33, -18, -19, -10]
[5, 28, -20, -16, 18, 4, -3, 12]
[5, 43, 38, -15, -24, 2, 11, -8]
[-18, 3, 34, 13, -15, -4, 10, 7]
[881, 9, 15, 7, 5, 6, 2, 3]
[32, 16, -2, -3, 1, 1, 10, 4]
[0, 0, -1, -8, 1, 1, 8, 3]
[-11, -5, 1, 2, 1, -2, -1, -1]
[2, 3, 0, 3, 2, 4, -3, 2]
[-6, 2, 3, 1, 1, -1, -4, -1]
[-4, -1, 5, -4, 4, -1, 2, 0]
[3, -2, -3, 2, -2, -1, -2, -1]
[870, 3, -3, 0, 0, -3, 2, 0]
[9, 0, -5, -4, 0, 7, -3, 1]
[7, 8, 1, -2, -4, -3, 1, 0]
[-2, -8, 10, 1, -2, -3, 1, 0]
[-5, -1, 1, 6, -1, 0, 0, 0]
[7, -3, 4, -4, -3, -1, 1, 1]
[3, 2, -2, 1, 3, 0, 1, 0]
[-1, 1, 1, 0, -1, 0, -1, 1]
[504, 176, 136, 30, 55, -80, -92, -18]
[19, 54, -14, 6, -46, -46, 22, 46]
[-15, 17, -26, -7, -16, 27, 27, 15]
[-2, 21, 1, 5, -4, -3, 0, 0]
[-7, 3, 5, 4, -5, 2, 7, 2]
[2, 4, -4, 0, -3, -7, 1, -1]
[3, 0, -1, -1, 3, 1, 5, 0]
[-4, -1, -3, 2, -1, -3, -1, 1]
[698, -210, -106, 204, -47, -11, -7, 43]
[44, 0, 35, -16, 3, 19, -21, -16]
[-21, -39, -44, -2, 38, -25, -21, -7]
[-1, -13, -48, -14, 39, -13, -2, -2]
[1, -29, -16, 13, 14, 2, 0, -2]
[4, -11, -5, 7, 5, 9, 2, 1]
[-6, 7, 6, 4, -4, 1, -5, 0]
[-2, -5, 3, 0, -5, 0, 2, -1]
[878, -167, -275, 314, -214, 163, 49, -97]
[58, -101, 71, 18, -86, 123, -153, 4]
[7, 11, -23, -9, 58, -50, 9, -4]
[-5, 9, -11, -10, 14, 3, -2, 0]
[10, -8, -5, -2, 12, 10, -17, 6]
[-12, 13, -3, -9, 9, -12, 1, -2]
[6, -6, 1, 4, -12, 16, -4, 2]
[1, -7, 13, 10, -11, 7, -4, 2]
[419, -99, 1, -26, 2, -1, 3, 1]
[-41, 9, -15, -1, 16, 5, 3, 4]
[-26, 1, -3, -7, 11, 5, -3, 0]
[-8, -5, -9, -7, -13, 2, 1, -3]
[-13, -9, -2, -15, -7, -2, 8, 1]
[2, 1, -3, 1, -5, -1, 0, -2]
[-6, -1, -2, -4, 1, -7, 4, 0]
[0, 6, 0, -2, 3, 1, -1, -1]
[743, -100, -11, -16, 7, 2, 7, 5]
[-37, 1, 4, -7, -8, 3, -6, 1]
[-22, 11, 7, 3, 0, -8, 2, -1]
[5, -20, 6, -2, 1, 8, 5, -2]
[6, 4, -4, -7, 4, -3, -1, 0]
[1, -5, 4, 1, -1, 3, 2, -1]
[8, 4, -3, -2, 3, -2, 0, 1]
[0, -3, 2, -1, 0, 1, 1, 0]
[813, 155, -87, 56, -25, -14, 6, -6]
[34, -29, -20, 44, -57, 37, -30, 5]
[32, -21, 22, -28, -8, 1, -8, 11]
[12, -5, 1, 15, 2, -4, 3, 1]
[-29, 4, 32, -30, -1, 0, 11, -2]
[12, -9, 10, 6, 6, 2, -5, 0]
[32, -5, 8, -12, -1, -4, 3, -2]
[-10, 3, 2, 2, 6, -1, 0, -1]
[1095, -104, -44, -45, -38, -32, -21, -9]
[-47, -48, -45, -73, -45, -30, -9, -9]
[-19, -7, -24, -7, -3, 16, 3, 8]
[11, -2, -24, -2, 15, 2, 25, 5]
[13, 10, -7, -8, 5, 6, 11, 4]
[-10, -11, -2, 13, 11, 0, 5, 0]
[-6, 1, 14, 11, 8, 9, -2, 3]
[0, -8, 3, 4, 0, 0, 0, 0]
[1681, -238, -252, 64, -18, 90, -25, 11]
[3, -158, 140, 13, 146, -47, -3, -57]
[-40, 53, -31, 48, -56, -16, -60, -15]
[-4, -8, 1, -1, 6, 12, 30, 23]
[13, -2, 14, -13, -8, -14, 4, 5]
[-11, -2, 0, 5, -1, 0, 6, 7]
[2, 5, 0, 0, -9, -4, -5, 1]
[3, -2, 4, -2, 3, -2, 4, 3]
[402, -70, -30, 232, 28, -83, 161, -8]
[-98, 226, 194, -43, 54, 230, -56, 21]
[104, -11, 12, 101, 79, -52, 38, 10]
[35, 13, -18, 95, -80, 13, 41, -48]
[22, -24, 53, -33, -8, 11, 2, -13]
[-11, 16, -8, 11, -18, 22, -15, 2]
[33, -27, -2, 26, -23, -8, 20, -12]
[8, -4, 1, 19, -15, 4, 5, -3]
[457, 214, -120, 57, 267, 172, -81, -54]
[-228, -153, 22, -59, -233, -149, 35, 52]
[-65, -10, 77, 22, -16, 52, 94, 13]
[77, 29, -8, 33, 64, 16, -43, -17]
[-1, -17, -44, -16, 2, -1, -11, -17]
[15, -26, -42, -17, 0, -3, 11, 39]
[-16, 22, 67, 7, -29, 14, 6, -30]
[9, 7, -2, 12, 7, -8, 6, 17]
[483, 311, 150, -53, -179, -216, -121, -21]
[3, 28, 47, 76, 58, -3, -45, -42]
[27, 31, 24, 8, -9, -13, -29, -15]
[25, 21, 9, 7, 11, 1, -2, -1]
[10, -1, -2, 2, -1, -3, -1, -6]
[2, 4, 7, 14, 23, 5, -4, 2]
[-2, -4, -15, 2, 15, -4, 2, -5]
[1, 3, -2, -7, -3, 2, 3, -1]
[343, -57, -46, -14, -13, 27, 6, -1]
[23, 61, -32, -81, 15, -1, 17, 9]
[7, 1, 63, -36, -91, 15, 25, 4]
[-17, -8, 15, 23, -26, -61, 15, 4]
[-5, -4, 2, 10, 19, -31, -25, 9]
[20, 6, 3, 11, 0, 6, -10, -7]
[-2, 4, -2, 0, 3, -13, -5, 3]
[-5, -1, 2, 3, -3, 1, 5, -5]
[386, 7, -29, -8, -7, 5, 4, 0]
[-16, 35, 25, 10, 4, -16, 4, -2]
[16, 4, 13, 26, 20, -1, -1, -6]
[-4, -17, 7, -9, 1, 7, 5, 1]
[-2, -1, 0, 7, -2, -13, -2, 0]
[-2, -3, 0, -8, 0, 7, 2, 2]
[0, 0, -3, 5, 0, -4, -1, 0]
[0, -1, 0, -3, -1, 2, 1, 0]
[510, 20, -354, 155, 217, -150, -56, 41]
[0, -41, 47, 102, -115, -62, 96, -8]
[7, -18, -14, 11, 6, 2, 15, -10]
[1, -15, -15, 33, 14, -19, -9, 18]
[-2, -2, 8, -2, -3, 5, 2, -13]
[6, 2, -9, -2, 2, 0, 7, 6]
[-4, 0, -4, -4, 3, 2, 2, -6]
[2, -1, 2, 2, -2, 0, 0, 4]
[499, -242, -97, 3, 37, 26, -5, -23]
[-22, -10, 10, 24, 11, -13, -13, -14]
[-6, 4, 8, -2, -5, -4, 3, 7]
[-10, -5, 2, 21, 1, -7, 1, -1]
[19, 4, -4, 5, 1, 3, -3, 3]
[-5, -3, 3, -8, -2, 3, 1, -2]
[9, 3, -5, -3, 1, 0, 0, 3]
[-5, -3, 2, 0, -1, 0, 0, -2]
[745, -17, 6, -8, -1, -4, 4, -2]
[-22, 10, 4, -1, 3, -2, 0, 0]
[-2, 2, 4, -6, 0, 1, 1, 0]
[5, 4, -1, -3, -2, -2, 0, -1]
[4, -4, -1, -1, -1, 2, 0, 1]
[-1, 4, 1, 0, 2, -2, 2, -1]
[1, -1, -2, 1, -2, 2, 0, 1]
[-1, 1, 1, 0, 1, 0, -1, 0]
[1344, -16, -117, -259, -340, -247, -41, 54]
[-3, -4, -3, -3, -1, 0, 0, -2]
[0, 1, 2, 1, 2, 2, 2, 1]
[1, 1, -1, -1, -1, -1, 0, -2]
[1, 2, 0, 0, 0, 0, 0, 1]
[1, 1, 0, 0, 0, -1, 0, -1]
[-3, -2, -1, -1, -1, -1, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0]
[796, -571, -117, 224, 111, -167, -81, 137]
[0, 0, 0, 1, -1, 0, 0, 0]
[-2, 3, -3, 3, -2, 2, -1, 0]
[0, 0, 0, 0, 0, 1, 0, 0]
[3, -4, 4, -4, 2, -2, 2, -1]
[2, -2, 2, -1, 1, -1, 1, 0]
[0, 0, -1, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 1, 0, 0, 0]
[1037, 437, -372, -41, 370, -49, -252, 69]
[-49, 55, -33, -5, 10, -10, 3, 3]
[31, -34, 11, 11, -19, 14, -1, 3]
[-7, 11, 7, -19, 13, 3, -4, 8]
[0, -2, -11, 11, -9, -5, 15, -12]
[-7, 4, 1, 0, 3, 17, -18, 14]
[-23, 31, -22, 16, 0, -13, 18, -13]
[2, -5, 6, -3, 2, 5, -6, 2]
[415, -78, -2, 5, -22, 8, -9, 4]
[-200, 60, 43, -63, -1, -14, 21, 1]
[-49, 60, -47, 5, -4, 15, 9, 4]
[40, 3, -33, 5, 6, 5, 0, 10]
[-10, -36, 2, -4, 9, -3, 0, 4]
[-54, 23, 27, -8, -20, -14, 4, -12]
[24, -59, 19, -3, 10, -12, 1, -1]
[48, -13, -18, 7, -10, 5, -4, 1]
[144, 84, 44, 11, 5, 3, 1, 2]
[44, 36, -16, -8, -2, -3, 5, 6]
[-47, -11, -68, -32, -13, 0, 8, -1]
[5, -38, -14, -11, -6, 1, -3, -1]
[24, -29, -13, -16, 1, 3, -2, -1]
[25, 63, -1, -1, -20, -24, -5, -1]
[24, 52, 35, 39, 9, -2, -1, -8]
[6, -30, 15, -2, 1, 4, 2, 2]
[47, -7, 5, -3, 3, 5, -1, 2]
[-19, 5, 4, 1, 0, 2, -1, 1]
[-23, -22, 10, -3, -1, -1, -2, 1]
[36, 3, -9, 0, 2, 2, 2, 0]
[-2, 23, 4, -1, 4, -3, 3, -1]
[-20, -21, 6, -4, 0, -4, 0, -2]
[5, -10, -15, 4, -4, 2, -2, 1]
[7, 24, 8, -1, 2, 0, 1, 1]
[74, -2, -28, 7, 1, 4, 4, -2]
[-5, -26, -3, 20, 9, -20, 3, 4]
[31, 12, -21, -12, 6, 1, 2, 0]
[-14, 11, 20, 4, 4, -4, 0, 0]
[-9, -10, -1, -10, -8, 9, -1, 1]
[-2, 21, 7, -11, 4, -2, -1, 0]
[-13, -4, 1, 3, -1, 2, 2, 0]
[5, 4, -5, -4, 1, -2, -1, 0]
[27, -19, 12, -6, 2, -1, 3, 1]
[22, -26, 15, -3, 7, -3, 4, -2]
[19, -16, 12, -3, 5, -6, 2, -2]
[15, -13, 2, -1, 1, 3, 0, 2]
[12, -9, 2, 1, -3, 0, 0, 0]
[4, -6, 0, 4, 0, -1, 0, -1]
[5, -4, -1, 0, -1, -1, 0, 0]
[2, -2, 0, 0, 0, 0, 0, 0]
[221, -132, 57, -11, -16, 16, -11, 8]
[41, 86, -61, 13, 8, -15, 8, -2]
[22, 63, -34, 9, -2, -2, 2, -1]
[13, 6, 15, -6, 5, 2, -4, 0]
[4, -1, -4, 9, -1, -2, 2, -2]
[2, -5, 5, 2, 3, 2, -1, 3]
[-6, 5, -11, 5, 1, -2, 1, 0]
[-5, 9, 1, -1, -1, 3, -1, 1]
[543, -253, 186, -85, 7, 21, -1, 4]
[-132, 1, 34, -11, 16, -3, -5, -1]
[-42, 11, -10, -21, -1, -9, -4, -2]
[0, 7, -9, 8, 19, -2, 13, -4]
[2, 7, 18, 13, 0, -5, 4, -4]
[-13, 7, -19, -14, -1, -8, 4, 2]
[-3, -16, -5, 6, 2, -4, 4, -2]
[-5, 10, -2, -7, 11, 5, -7, 1]
[1762, -111, -42, -31, -13, -10, -2, -2]
[-34, 5, 7, 6, -2, -1, -2, 0]
[-11, -24, -6, -6, -6, -3, 3, 0]
[2, 5, 1, 1, 0, 1, 1, 0]
[-2, 2, 2, -2, 3, 2, -2, 0]
[-2, -1, -5, 2, -2, 0, 1, 1]
[3, 3, 2, 0, 1, 0, -2, 0]
[-2, 0, -1, 1, -1, 0, 0, 0]
[1881, 21, -4, -5, -2, 2, -2, 0]
[-47, -6, 4, 7, 1, -1, 1, -1]
[6, 5, -2, -2, 2, 0, 0, 0]
[-5, 0, 4, -1, 1, 0, 1, -1]
[-3, -5, 2, 1, 1, 1, -1, 0]
[0, 0, -1, -2, 0, -2, 0, -1]
[0, -2, 0, -1, 1, 0, 0, 0]
[-1, 0, 0, 0, 1, 1, 0, 0]
[1768, 51, 2, 3, -8, 2, -1, 1]
[-37, 1, -13, 5, 0, 1, -1, 0]
[-11, 4, -2, 1, 4, 0, 1, 0]
[-5, 3, -2, 0, 3, -2, 2, 1]
[1, 2, -1, 1, 1, 1, -1, -2]
[1, 2, 3, -2, -2, 1, 0, -1]
[1, 0, 0, 1, 1, 0, -1, 1]
[-2, 1, 2, -1, 0, 0, -1, 0]
[1460, 127, 6, 7, -8, 5, -1, 2]
[-90, -4, 7, 3, 3, -2, 2, -1]
[0, -8, -2, 5, -3, 1, -3, 0]
[-9, 3, -1, 1, -1, 0, 0, 1]
[-2, 0, 0, 0, 0, 1, 0, 0]
[-1, 1, 0, 0, 0, -2, 0, 0]
[0, 0, -2, 1, 0, 0, 0, 0]
[-1, 0, 1, 0, 0, 1, -1, -1]
[942, 176, -35, 49, -18, 17, -5, 7]
[-72, 22, -30, 15, -6, 1, -1, 1]
[-10, 12, -7, 1, 2, -3, 7, -3]
[-2, 0, 0, 2, 1, -3, 4, -1]
[-4, 5, -3, 2, 0, -1, -1, 0]
[0, -4, -1, 0, 3, -1, 2, 0]
[-1, 2, -2, -1, 0, 0, 0, 0]
[1, 0, 2, -2, 3, -1, 1, 0]
[739, -255, -27, 2, -1, 7, 5, 6]
[43, -16, -39, -11, -7, -8, -4, 0]
[1, 9, 10, 1, 1, -3, -4, -1]
[9, 4, -2, 3, -2, 0, -1, -1]
[-3, -9, 7, 2, -1, 1, -2, -1]
[-1, 2, -3, 3, 3, -1, 3, 0]
[1, 0, 2, -1, 1, 1, 0, 0]
[0, 6, 1, -1, 3, 0, 2, 0]
[1184, -39, -13, 6, -16, 7, -7, 2]
[-38, 47, -14, 3, 5, -5, 1, 0]
[7, -11, 9, -9, 4, 0, 0, 0]
[17, -15, 14, -10, 3, 0, 0, 0]
[-8, 16, -4, 3, -3, 0, 0, 0]
[5, -4, -3, -2, 1, 0, -1, 0]
[-1, 5, -2, 2, -2, 0, 0, 0]
[2, -2, 1, -1, 0, 0, 1, 0]
[938, 100, 13, 22, -1, 1, 3, 1]
[-13, -23, -22, -9, -6, -2, -4, 1]
[-6, 11, 11, 5, 3, -1, -1, 2]
[10, 12, 10, 12, 2, -3, 1, -1]
[-3, -9, -9, -2, -1, 0, -3, 1]
[5, -1, 0, 2, -4, 5, 0, 2]
[1, -4, -4, -1, -1, -1, -1, 0]
[-2, 0, 2, -1, 0, 2, -1, 0]
[682, 52, 2, 9, -5, 2, 1, 1]
[-41, 20, -11, 6, 0, 3, -1, 1]
[2, -16, 3, 5, 0, 0, 0, 0]
[2, 0, 5, -4, 3, -4, 2, -1]
[0, 0, -4, 0, -1, 2, -2, 0]
[2, -3, 4, -2, 2, -3, 1, -2]
[0, 0, 1, 0, 0, 0, 0, 0]
[0, 1, 1, -1, 0, -1, 0, 0]
[625, 37, -47, 3, -2, -11, 19, -11]
[-94, 60, -68, 35, -1, -13, 13, -7]
[36, -18, 1, 15, -25, 9, 7, 1]
[-4, -6, 11, -13, 8, 20, -12, 3]
[12, -8, 3, -2, 2, -9, -7, 3]
[-5, 2, -1, 4, -1, 1, 3, 0]
[2, 3, 1, 0, -1, -3, -3, 1]
[-1, -2, 0, 1, 2, 0, 1, 0]
[652, -18, -24, 1, -4, 1, -1, -1]
[-334, 21, 6, 1, 1, -3, 3, -2]
[-33, 20, 6, 0, 5, -1, 2, -1]
[25, -2, 0, -1, -3, 2, 0, 0]
[55, -4, 0, -5, -5, 3, -2, 1]
[14, 1, -9, -3, -4, 0, -2, 3]
[-17, -1, 3, -2, 5, -1, 3, -1]
[-19, -2, 6, 4, -1, 2, 0, -1]
[523, 39, 36, -9, 9, -11, 1, 0]
[-278, -77, 23, -2, 7, -5, 0, -1]
[66, -24, -45, 6, -12, 6, 0, 0]
[24, 56, -16, -24, 9, -11, 8, -5]
[4, -2, 39, 8, 1, 1, -4, 0]
[-24, -18, -21, 19, 6, 3, 2, 2]
[0, -7, -11, -20, 12, 4, 3, -1]
[-1, 6, 11, 4, -11, 0, -2, 0]
[1105, -302, -13, -17, -5, -14, 6, 1]
[4, -19, -10, -3, -9, -1, -4, 0]
[-22, 8, 4, -9, -5, 10, -4, 2]
[2, 7, -3, -9, -3, 4, -2, 0]
[-2, 1, 1, 5, 4, 0, 1, -1]
[-6, -7, -3, 3, 0, -2, 0, 0]
[1, 6, 3, 0, 2, 0, 1, 0]
[-1, -2, 0, 1, -1, 0, 0, 0]
[1768, -79, -50, 1, 3, -6, -2, -3]
[-74, 18, 32, -15, 12, -2, 3, -1]
[7, -5, -11, -2, -7, 6, -4, 1]
[-14, 2, 4, 14, 0, -10, -6, 1]
[-2, 0, 5, -11, -6, 7, 2, 2]
[-5, 2, -3, 7, 2, -2, -1, -3]
[4, -2, -1, -4, -2, 2, 1, 4]
[-4, 2, 1, 1, 1, 0, -1, -2]
[1762, 38, -9, -1, -4, 1, 1, 0]
[-34, -3, -12, 9, 7, -2, 3, 0]
[-3, -2, 10, 10, -2, -3, -1, 0]
[-2, -6, 0, 2, -4, 0, -3, 0]
[-2, 2, -1, -4, 4, 0, 1, 0]
[2, -1, -1, 2, -5, 2, -1, 1]
[0, 3, 1, -1, 1, -1, 1, 1]
[-1, -1, 0, 0, 0, 1, -1, -1]
[1602, 52, -10, 6, -3, 3, 0, 2]
[-47, 4, -7, -1, 1, -1, 1, 0]
[-4, 4, 3, -3, 3, 0, 0, -1]
[-7, 1, -3, 4, -2, 1, 0, 0]
[3, 0, -2, -1, 2, 0, 0, -1]
[-2, 1, 1, -1, -4, 0, -1, 0]
[-1, 1, 1, -1, 2, 0, 0, 0]
[-2, 0, 1, 0, -2, 0, 0, 0]
[1284, 84, 25, 2, 8, 3, 2, 0]
[-8, -52, 17, 4, 0, 10, -5, 2]
[2, 5, -8, 3, -11, 9, -5, 3]
[-6, 8, 1, 3, -3, -1, -2, 0]
[-1, -6, 4, -2, 3, -2, 3, -2]
[-7, 9, -1, 2, -1, 1, -1, 1]
[-1, -2, 2, -3, 2, -3, 2, -2]
[-1, 3, -3, 3, -3, 2, -2, 0]
[1110, -97, 46, 25, 40, 33, 13, 6]
[273, -35, -86, -43, -41, -30, -7, -4]
[-131, 29, 25, 4, 2, -14, -4, 3]
[12, -42, 14, 24, 17, 14, -2, -5]
[52, 9, -38, -16, 0, 1, 9, 0]
[-55, 32, 23, -8, -16, -10, -4, 0]
[16, -41, 5, 12, 6, 7, -2, 1]
[6, 22, -11, -11, -1, -4, -1, -1]
[1378, -22, -11, 0, -3, 1, 3, -1]
[159, 25, -3, 8, 6, -2, -3, 1]
[-69, -32, -1, -6, 1, -3, 2, -1]
[17, 39, 1, 4, -1, 0, 0, -1]
[21, -6, -6, -10, -1, 4, 1, -1]
[-20, -24, 3, -12, -3, 2, -1, 0]
[30, 22, -4, 4, 3, -2, 0, -1]
[-7, -20, 2, 6, -4, 3, -2, 0]
[1283, 75, -30, 20, -6, 2, 3, 6]
[2, 97, -15, 15, -13, 7, -6, -3]
[43, -4, -44, 24, -5, 11, -10, -1]
[3, -27, -3, 17, -22, 12, -1, -3]
[8, -10, 36, -4, -14, 16, -8, 0]
[4, -1, 5, -13, -3, 17, -10, 15]
[9, -12, 1, -13, -7, 16, -6, 1]
[9, 7, 14, 3, 12, 12, -12, 3]
[986, 80, -21, -4, -7, 11, -5, 6]
[-202, 5, 13, -13, -8, 6, -5, -9]
[-57, -11, 8, 18, -5, -19, -2, -11]
[-21, -9, 18, 10, -11, -11, 0, 9]
[13, -7, 11, -21, -33, -12, 18, 19]
[-15, -27, 6, 1, -29, -7, 20, 18]
[10, -10, -5, 18, 7, -4, -2, 7]
[-7, -4, -3, 1, -6, -17, 2, 5]
[847, -27, 16, -1, 12, -8, 1, -2]
[-57, -74, -17, 0, 3, 3, -1, 0]
[12, 4, -9, -1, -9, -3, -2, 1]
[10, 12, 23, -2, -13, -3, -8, 2]
[-5, -7, -5, 4, 4, 9, 3, 0]
[-3, -2, 3, 4, 6, -5, -1, 0]
[1, -1, -2, -3, -1, 4, 2, 0]
[-1, 0, 2, -2, 1, -2, 0, 1]
[1169, -90, -40, 0, -7, -4, -3, 0]
[3, 11, 0, -2, -1, 1, 1, -1]
[-8, 2, 4, 0, 1, -1, -2, 1]
[0, -1, 6, -2, -6, 2, 0, 0]
[3, -1, 1, -5, 0, 0, 0, 1]
[3, -2, -3, 5, -1, 2, -1, -1]
[2, 1, 1, -3, 2, -1, -1, 0]
[-2, 0, 0, 1, -1, 1, -1, -1]
[1220, 33, -19, 1, -2, 8, 1, -2]
[-35, 15, 2, 5, 3, -4, 0, 4]
[-2, -4, 5, -8, -2, 7, -5, 4]
[-1, 7, 3, 3, 3, -6, 5, -2]
[0, 1, 4, 1, -1, 3, -4, 2]
[-2, 4, -6, 5, -2, -3, 2, 0]
[-2, 2, 6, -3, 1, 1, -1, 0]
[-1, 0, -3, 1, 1, -1, 0, -1]
[1189, 35, -11, 34, -13, -3, -4, -4]
[-65, -6, 17, 11, -31, 2, -3, -3]
[-3, -6, 3, -12, -11, 9, -14, -9]
[0, 3, -1, 0, -2, 2, -1, 7]
[-2, -4, -7, -5, 1, 4, 1, 4]
[-2, 4, -3, -2, 1, -2, 1, 2]
[0, -5, 4, -2, 2, 0, 0, -1]
[-1, 1, -2, 0, -1, 0, 1, 0]
[996, 119, -25, 14, -8, -10, 5, 12]
[-13, -48, 20, 37, -6, -24, -35, -15]
[14, 4, -10, -19, 12, 5, 6, 4]
[8, -3, 0, 11, -3, -8, -7, 3]
[-16, 8, 5, -7, -2, -2, 7, -1]
[-9, -8, 1, 1, 3, -1, -4, 1]
[5, -1, 5, 2, -1, 3, 2, 1]
[-1, -1, -3, 2, -1, 1, -2, 0]
[999, -396, 209, 19, 6, -67, 27, 16]
[-39, 62, 46, -11, -40, 11, 32, -21]
[-1, 7, -30, 4, 10, -23, 59, -50]
[-24, 25, -28, 11, -12, -15, 37, -17]
[15, -15, 2, 24, -26, 30, -21, 2]
[-11, 12, -4, -3, -5, -4, -7, -3]
[-6, 16, -23, 24, -9, -4, 9, -13]
[-7, 3, -1, -5, -6, 9, -11, 7]
[563, 226, 127, 287, 111, 106, 82, -1]
[97, 92, 136, 89, -48, 13, -104, -32]
[2, -8, -6, -63, -60, -69, -88, -8]
[31, 29, 10, 1, -8, -30, 2, -7]
[4, 10, 5, -11, -29, -38, -14, 1]
[14, 7, -1, -10, -17, -1, 2, -13]
[2, 5, 2, -7, -11, -13, -9, -2]
[5, 5, 3, 1, -3, -1, 3, 2]
[248, -3, -17, -6, -7, -2, -2, 0]
[-49, -18, -7, 5, 5, -3, 2, 0]
[-15, -2, 7, 3, -1, 3, 2, -1]
[-4, 1, 4, 1, -1, -1, 1, -1]
[0, -2, 2, 4, 2, 1, 0, 1]
[-2, 1, 1, -1, -1, -1, 0, -1]
[-1, 0, 1, 0, -1, 0, -1, 0]
[-1, 1, 1, 0, -1, 0, 1, -1]
[187, 29, 0, 3, -3, 3, -2, 1]
[-18, -4, -1, -1, 0, 0, -1, 1]
[-5, -1, 0, -1, 1, -2, 1, 0]
[-4, 1, -2, 1, 0, 0, 0, -1]
[1, 0, 1, 0, -1, 0, 0, -1]
[-4, 0, 0, 0, 1, 0, 0, 0]
[1, -1, 1, -1, 0, 1, 0, 0]
[0, 0, -1, -1, -1, 0, 1, 0]
[104, 18, 2, 2, -2, 1, -1, 1]
[-12, 0, -1, 0, 1, -2, 0, 0]
[0, 0, 3, -3, 2, 0, 1, 0]
[-2, -1, -1, -1, 1, 1, 0, 1]
[-1, 1, 0, 0, 0, 1, 0, 1]
[0, 0, -1, -1, -1, 1, 0, 1]
[0, 1, 0, 0, 0, 0, 0, 1]
[0, 0, 0, 0, 0, 0, 0, -1]
[66, 3, 2, 0, 0, 1, -1, 0]
[2, -2, -2, -2, 0, -2, 1, -1]
[2, 0, 0, 1, 0, 0, 0, 1]
[-2, -1, 0, 0, 0, 0, 1, 0]
[0, -1, 0, 1, 0, 0, -1, 0]
[-1, 0, 1, 0, 0, -2, -1, -1]
[1, 0, 0, 1, 0, 0, -1, 1]
[0, 0, -1, -1, 0, 1, 0, 0]
[65, 6, -4, -2, 1, -1, -1, 1]
[2, 1, -1, -2, 2, -2, 1, 0]
[-1, 0, 4, 0, -1, 0, 0, 0]
[-1, 1, -1, 0, -1, 1, -1, 0]
[0, -2, 1, 0, 0, 0, 1, 0]
[0, 1, -1, 1, 0, 0, 0, 0]
[-1, 0, 1, 0, 1, 0, 0, 1]
[0, 0, 0, 0, 0, 1, 0, 0]
[60, 2, 0, -3, 0, 0, 0, 0]
[2, 0, 0, 1, 0, 1, -1, 0]
[0, 0, 0, -2, 1, 0, 0, -1]
[2, 0, 0, -2, 0, 0, -1, -1]
[-1, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, -1, -1, -1, 0]
[-1, 0, 0, 2, 1, 0, 0, 0]
[-1, 0, 0, 0, 0, 0, 0, -1]
[68, -14, 0, 1, 4, -1, 1, 0]
[4, -2, -2, 1, 0, 1, 0, 2]
[1, 2, 2, 1, -1, 1, -1, 1]
[2, 2, 2, -1, 1, -1, 0, -1]
[2, -1, -1, 0, 0, 0, 0, 0]
[1, 0, 0, 0, 1, 0, 1, 0]
[-1, -1, -1, 0, -1, 1, 1, 0]
[0, 0, 0, 0, 0, 1, 0, 0]
[80, 11, 0, 2, 7, 1, -8, 3]
[11, 11, 8, 1, -3, -3, -2, 0]
[6, 4, 4, -5, -5, -2, 2, 0]
[-3, -3, -2, 9, -1, -3, 2, 0]
[-2, 4, -2, 0, -1, 4, -2, 0]
[-2, 0, -2, 3, -1, -1, -1, 1]
[2, 0, 2, -3, 1, 1, -1, -1]
[0, -1, 0, 1, -1, -1, -1, 1]
[95, -56, 61, -49, 56, -36, 30, -21]
[-30, 43, -38, 31, -36, 33, -17, 8]
[-3, 4, -2, -2, -6, 3, -4, 4]
[1, 1, 1, -2, 3, 4, 0, -4]
[-2, 0, 1, -1, 0, -6, 0, 1]
[1, -1, 0, -3, 5, 2, 2, -2]
[7, -7, 9, -6, 5, -8, 3, -1]
[-2, 2, -2, 1, -2, 4, 0, -1]
[1079, 99, 66, 46, 17, -7, -11, -16]
[-15, -16, -13, -33, -27, -19, -20, -14]
[-11, -4, -7, -8, -7, -15, -2, -4]
[-9, -4, 2, -3, -1, 9, -5, 4]
[9, -1, -4, -2, -2, -7, 1, -3]
[-4, 8, 7, 6, 2, 2, -2, 3]
[-5, 2, 13, 10, -4, 0, 0, 0]
[5, 2, -8, -1, 1, 1, -2, 1]
[1002, 14, -42, -12, 36, 8, -5, -18]
[-21, -5, -3, 25, -12, -2, 7, 4]
[-17, -11, 11, -3, 8, 1, -1, 4]
[-9, -7, 0, -1, 3, -8, 3, 6]
[18, -1, 10, -1, 0, -6, 3, -4]
[-2, -2, -2, 0, -5, 0, -2, 3]
[5, 2, -2, -2, 0, -2, 1, -3]
[-2, -6, 0, 4, -2, 2, 0, 1]
[385, 117, 143, 316, -43, 20, 71, -73]
[-24, 90, 86, -114, 0, 0, -140, 23]
[-45, 55, -4, -49, 51, -54, 8, -4]
[-8, 37, -15, 0, 34, -51, 16, -2]
[14, -22, 8, 17, -29, 8, 20, -23]
[35, -26, 1, 30, -23, 11, 3, 0]
